,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
90,90,90,avocado florida seasoned,31.4,0.119,0.02,0.004,0.019,6.55,3.838,1.04,1.227,0.0,0.005,79.657,0.016,0.147,0.037,0.0,0.021,0.199,0.077,0.151,8.475,0.0,0.206,0.0,10.551,0.046,0.33,8.293,0.037,11.127,146.583,0.001,0.224,1037.264
91,91,91,dried fig calimyrna,33.2,0.395,0.021,0.042,0.027,6.236,4.683,1.164,1.283,0.0,0.003,74.555,0.025,0.021,0.006,0.0,0.021,0.548,0.34,0.097,14.482,0.0,0.463,0.003,111.334,0.05,0.342,2.458,0.045,13.932,128.757,0.003,0.049,1520.022
92,92,92,turkish apricot dried,39.2,0.162,0.013,0.003,0.031,8.775,7.994,0.658,2.263,0.0,0.003,85.56,0.007,0.024,0.049,0.0,0.037,0.121,0.071,0.085,18.104,0.0,1.628,0.001,13.329,0.132,0.179,21.012,0.341,13.145,168.88,0.007,0.077,777.304
93,93,93,persian lime homestyle,119.2,0.137,0.01,0.008,0.016,28.671,18.722,0.814,2.823,0.0,0.006,84.518,0.004,0.041,0.004,0.0,0.012,0.48,0.124,0.102,45.029,0.0,0.1,0.007,13.181,0.114,0.364,15.413,0.056,234.908,263.407,0.0,0.106,275.843
94,94,94,dried cherry homestyle,76.9,0.125,0.001,0.013,0.008,17.731,7.837,1.203,2.502,0.0,0.001,76.862,0.017,0.053,0.003,0.0,0.027,0.367,0.155,0.188,3.73,0.0,0.329,0.004,10.345,0.135,0.476,14.729,0.016,15.661,197.638,0.0,0.131,260.723
95,95,95,plum raw,59.7,0.614,0.002,0.052,0.0,12.418,10.816,1.117,1.494,0.0,0.017,82.785,0.004,0.12,0.115,0.0,0.02,0.187,0.109,0.058,3.89,0.0,1.48,0.011,9.857,0.03,0.138,23.812,0.148,45.938,148.838,0.001,0.057,0.0
96,96,96,jackfruit canned young,79.4,0.581,0.0,0.053,0.048,17.713,15.835,0.842,0.834,0.0,0.015,84.771,0.004,0.214,0.026,0.0,0.014,0.571,0.061,0.062,48.482,0.0,0.266,0.02,48.588,0.116,0.086,9.038,0.081,17.822,212.959,0.002,0.055,390.945
97,97,97,black raspberry,183.5,0.611,0.021,0.043,0.163,44.036,31.838,0.467,2.513,0.0,0.003,90.925,0.089,0.065,0.007,0.0,0.007,0.359,0.621,0.147,47.0,0.0,0.353,0.003,6.625,0.038,0.428,6.718,0.059,47.399,178.461,0.002,0.173,0.0
98,98,98,elderberry raw,76.5,0.101,0.002,0.009,0.016,18.455,14.69,0.435,1.038,0.0,0.002,78.77,0.141,0.079,0.119,0.0,0.03,0.693,0.1,0.052,39.342,0.0,0.179,0.004,13.389,0.05,0.621,17.185,0.031,29.833,208.872,0.002,0.103,306.341
99,99,99,banana green raw cooked,117.3,0.38,0.022,0.016,0.073,27.563,22.877,0.913,2.316,0.0,0.002,79.165,0.007,0.044,0.009,0.0,0.059,0.11,0.108,0.21,43.585,0.0,0.247,0.002,27.232,0.12,0.133,16.572,0.096,18.46,94.162,0.002,0.032,0.0
100,100,100,persimmon hachiya raw,69.1,0.35,0.054,0.01,0.059,15.25,13.313,1.23,2.647,0.0,0.001,96.0,0.064,0.018,0.012,0.0,0.064,0.07,0.154,0.171,15.683,0.0,0.362,0.004,9.257,0.146,0.15,14.915,0.057,23.121,126.468,0.001,0.036,90.312
101,101,101,strawberry frozen standard,43.7,0.527,0.046,0.065,0.078,8.767,6.005,0.982,2.484,0.0,0.006,91.32,0.014,0.028,0.005,0.0,0.012,0.425,0.146,0.111,7.606,0.0,0.166,0.002,27.57,0.132,0.212,4.816,0.092,33.132,80.225,0.0,0.061,704.339
102,102,102,durian raw,80.4,0.048,0.007,0.001,0.008,18.998,12.425,0.996,1.074,0.0,0.012,76.348,0.059,0.031,0.02,0.0,0.023,0.46,0.117,0.166,4.947,0.0,0.776,0.013,4.87,0.057,1.045,5.43,0.047,24.846,327.321,0.002,0.037,0.0
103,103,103,orange navel raw premium,39.2,0.805,0.042,0.077,0.076,7.287,4.241,0.709,1.705,0.0,0.003,79.46,0.099,0.103,0.046,0.0,0.02,0.248,0.151,0.069,16.52,0.0,1.234,0.002,21.179,0.091,0.572,14.399,0.015,6.62,201.405,0.001,0.132,1331.539
104,104,104,dried cranberry quick cook,39.1,0.484,0.03,0.07,0.041,6.207,3.277,2.484,1.01,0.0,0.003,83.742,0.018,0.126,0.017,0.0,0.008,0.491,0.396,0.199,39.871,0.0,0.393,0.002,23.601,0.046,0.437,19.754,0.041,12.915,452.133,0.001,0.103,3128.698
105,105,105,tangelo,45.0,0.066,0.009,0.004,0.01,10.547,6.191,0.543,2.773,0.0,0.002,85.149,0.013,0.025,0.004,0.0,0.093,1.03,0.325,0.111,46.451,0.0,0.287,0.002,32.704,0.031,0.37,12.217,0.081,20.776,362.782,0.001,0.036,2392.54
106,106,106,cherry sweet raw grilled,102.6,0.157,0.019,0.011,0.018,24.338,19.203,0.966,2.897,0.0,0.004,91.272,0.057,0.104,0.002,0.0,0.025,0.267,0.279,0.245,16.62,0.0,0.184,0.001,4.72,0.169,0.56,5.671,0.219,19.884,177.812,0.0,0.029,0.0
107,107,107,frozen mango,39.8,0.209,0.028,0.028,0.037,5.334,3.963,4.138,3.741,0.0,0.016,75.053,0.018,0.015,0.005,0.0,0.025,0.394,0.13,0.038,14.454,0.0,0.467,0.033,47.297,0.124,0.214,9.062,0.046,5.37,58.891,0.0,0.193,3117.331
108,108,108,dried guava,68.9,0.259,0.026,0.017,0.038,15.842,11.581,0.806,1.114,0.0,0.004,81.063,0.058,0.019,0.003,0.0,0.012,0.116,0.57,0.073,102.649,0.0,0.728,0.002,4.699,0.121,0.314,4.184,0.239,8.727,238.421,0.002,0.044,2445.92
109,109,109,dried fig mission,68.1,0.61,0.097,0.067,0.095,15.428,9.812,0.213,5.277,0.0,0.009,74.335,0.234,0.129,0.009,0.0,0.028,0.369,0.252,0.055,37.794,0.0,0.411,0.0,10.086,0.044,1.122,24.041,0.05,15.176,119.702,0.001,0.068,1555.343
110,110,110,strawberry jam cooked,42.0,0.032,0.004,0.002,0.003,9.543,7.129,0.878,2.845,0.0,0.013,81.672,0.014,0.016,0.022,0.0,0.011,0.266,0.328,0.023,15.539,0.0,3.388,0.0,22.676,0.1,0.518,18.95,0.018,93.569,145.576,0.0,0.078,1157.954
111,111,111,apple granny smith,75.9,1.644,0.117,0.217,0.14,14.109,11.71,1.165,1.295,0.0,0.002,86.317,0.005,0.023,0.071,0.0,0.064,0.302,0.423,0.082,8.035,0.0,1.102,0.0,7.855,0.063,0.407,2.639,0.279,27.675,191.065,0.001,0.062,0.0
112,112,112,cherry sweet raw instant,38.5,0.459,0.063,0.05,0.056,8.26,6.74,0.34,3.882,0.0,0.006,87.566,0.051,0.121,0.01,0.0,0.04,0.135,0.026,0.106,24.258,0.0,0.787,0.003,5.036,0.104,0.339,10.781,0.051,17.176,195.965,0.002,0.244,1734.516
113,113,113,raspberry frozen,112.8,0.964,0.101,0.096,0.201,25.494,14.659,0.529,1.783,0.0,0.002,81.258,0.008,0.085,0.004,0.0,0.039,0.171,0.099,0.079,4.736,0.0,0.142,0.002,7.264,0.074,0.338,6.069,0.095,24.69,201.999,0.003,0.093,0.0
114,114,114,avocado hass raw,63.5,0.719,0.114,0.011,0.07,14.072,9.653,0.177,2.314,0.0,0.001,76.029,0.003,0.026,0.021,0.0,0.012,0.3,0.497,0.071,20.105,0.0,0.351,0.006,7.223,0.041,0.398,5.288,0.229,15.47,131.891,0.003,0.13,323.116
115,115,115,applesauce unsweetened,47.4,0.847,0.097,0.039,0.103,8.715,5.316,1.218,1.818,0.0,0.007,84.041,0.005,0.27,0.009,0.0,0.029,0.197,0.253,0.127,89.411,0.0,1.431,0.002,32.343,0.163,0.163,8.297,0.185,35.664,140.061,0.0,0.151,4078.089
116,116,116,dried fig mission variety 1,35.1,0.408,0.065,0.056,0.067,6.873,4.797,0.975,3.077,0.0,0.011,78.791,0.011,0.031,0.248,0.0,0.034,0.242,0.648,0.105,3.502,0.0,0.22,0.009,18.449,0.116,0.217,9.344,0.015,13.408,111.895,0.003,0.038,1026.835
117,117,117,pear bosc raw high protein,34.4,0.196,0.023,0.0,0.017,6.413,4.797,1.745,1.692,0.0,0.006,85.165,0.006,0.054,0.011,0.0,0.059,0.482,0.232,0.071,3.721,0.0,0.165,0.008,33.08,0.068,0.205,3.848,0.031,72.911,252.471,0.001,0.025,972.279
118,118,118,kaffir lime zest,44.9,0.197,0.028,0.01,0.024,8.909,6.334,1.88,2.154,0.0,0.001,79.027,0.005,0.038,0.002,0.0,0.013,1.471,0.15,0.093,6.649,0.0,0.493,0.006,26.167,0.089,0.469,5.318,0.072,15.581,368.971,0.0,0.152,945.91
119,119,119,grape tomato raw,85.1,0.898,0.111,0.119,0.082,15.833,9.104,3.41,1.003,0.0,0.006,80.37,0.008,0.086,0.064,0.0,0.013,0.283,0.643,0.109,16.792,0.0,1.129,0.175,6.356,0.065,0.495,17.385,0.099,11.388,955.374,0.001,0.111,647.197
120,120,120,blueberry frozen,56.8,0.528,0.051,0.078,0.088,12.754,9.668,0.256,1.222,0.0,0.005,79.987,0.073,0.049,0.007,0.0,0.008,0.69,0.03,0.106,71.742,0.0,0.857,0.015,25.896,0.054,0.324,17.089,0.312,31.084,478.141,0.0,0.126,1978.515
121,121,121,turkish apricot dried homestyle,51.3,0.121,0.014,0.018,0.025,8.408,6.356,4.154,3.768,0.0,0.003,81.174,0.142,0.02,0.003,0.0,0.042,0.531,0.089,0.036,17.981,0.0,1.797,0.002,6.833,0.048,0.19,8.714,0.017,20.217,117.766,0.002,0.078,2217.166
122,122,122,apple fuji raw,31.8,0.15,0.018,0.015,0.036,6.85,4.514,0.767,4.725,0.0,0.007,78.03,0.029,0.031,0.036,0.0,0.026,0.27,0.293,0.089,42.242,0.0,0.124,0.01,8.53,0.08,0.082,8.772,0.468,35.987,78.0,0.001,0.114,4042.465
123,123,123,dried cherry grilled,22.9,0.071,0.005,0.006,0.01,5.209,3.183,0.361,4.206,0.0,0.007,92.086,0.583,0.044,0.062,0.0,0.021,0.175,0.084,0.158,38.108,0.0,0.245,0.005,60.054,0.056,0.032,10.43,0.089,25.566,206.086,0.0,0.066,5186.477
124,124,124,cherimoya raw,89.4,0.314,0.049,0.024,0.077,20.368,13.606,1.276,1.462,0.0,0.001,81.224,0.072,0.132,0.007,0.0,0.018,0.47,0.047,0.032,4.233,0.0,0.207,0.033,12.67,0.137,0.192,2.355,0.066,37.863,282.186,0.001,0.152,0.0
125,125,125,watermelon seedless variety 3,87.6,0.377,0.031,0.036,0.093,18.351,14.13,2.71,4.096,0.0,0.004,86.222,0.003,0.023,0.005,0.0,0.016,0.578,0.077,0.058,5.358,0.0,0.3,0.004,15.236,0.062,0.492,29.549,0.125,12.354,133.403,0.001,0.041,334.005
126,126,126,avocado florida pureed,35.2,0.458,0.08,0.043,0.123,6.948,5.406,0.822,1.649,0.0,0.023,80.462,0.038,0.014,0.046,0.0,0.026,0.308,0.324,0.281,8.808,0.0,0.478,0.007,5.769,0.029,0.493,19.086,0.228,12.332,254.822,0.001,0.081,789.816
127,127,127,kiwi gold raw,122.7,0.227,0.03,0.02,0.045,29.617,16.378,0.555,0.815,0.0,0.007,87.302,0.015,0.072,0.014,0.0,0.014,0.329,0.237,0.2,15.33,0.0,0.166,0.014,46.068,0.063,0.126,30.785,0.049,68.38,172.681,0.001,0.095,0.0
128,128,128,strawberry jam choice,46.8,0.122,0.03,0.016,0.019,11.18,7.658,0.234,3.561,0.0,0.01,87.268,0.065,0.034,0.03,0.0,0.048,0.688,0.07,0.184,9.543,0.0,0.313,0.003,6.02,0.085,0.193,12.935,0.029,23.558,258.111,0.001,0.234,506.744
129,129,129,apricot raw dried,91.2,0.329,0.037,0.02,0.043,21.577,14.413,0.472,0.664,0.0,0.005,92.771,0.083,0.031,0.021,0.0,0.022,0.273,0.22,0.049,22.021,0.0,0.582,0.031,12.879,0.11,0.098,8.967,0.067,11.991,261.707,0.0,0.171,0.0
130,130,130,coconut cream quick cook,87.0,0.302,0.029,0.032,0.06,20.322,15.811,0.737,1.217,0.0,0.012,86.958,0.013,0.024,0.044,0.0,0.015,0.095,0.177,0.126,19.798,0.0,0.186,0.026,12.494,0.051,0.251,12.292,0.07,15.175,107.991,0.001,0.079,0.0
131,131,131,durian raw seasoned,58.5,0.096,0.007,0.012,0.014,13.405,10.295,0.992,1.344,0.0,0.002,82.191,0.026,0.065,0.01,0.0,0.04,0.136,0.379,0.141,5.924,0.0,0.412,0.01,10.403,0.046,0.042,43.916,0.058,16.854,497.351,0.002,0.095,0.0
132,132,132,raspberry raw,71.0,0.261,0.022,0.021,0.036,16.21,7.165,0.959,1.6,0.0,0.006,83.996,0.015,0.028,0.007,0.0,0.03,0.147,0.15,0.126,10.544,0.0,0.61,0.009,8.156,0.044,0.307,13.268,0.173,18.881,172.481,0.002,0.093,271.246
133,133,133,mulberry raw,73.8,0.546,0.067,0.069,0.061,16.834,13.501,0.394,7.37,0.0,0.007,91.61,0.05,0.013,0.097,0.0,0.035,0.315,0.069,0.023,22.429,0.0,0.193,0.008,3.545,0.079,1.11,10.407,0.084,14.242,166.681,0.003,0.122,1091.377
134,134,134,mulberry raw seasoned,45.7,0.07,0.013,0.01,0.007,10.982,7.797,0.29,11.195,0.0,0.0,78.416,0.175,0.111,0.045,0.0,0.057,0.243,0.378,0.077,27.665,0.0,0.033,0.003,8.41,0.084,0.231,10.182,0.032,72.505,180.906,0.003,0.091,3341.724
135,135,135,peach raw,57.7,0.089,0.006,0.007,0.022,13.447,8.566,0.79,1.427,0.0,0.014,87.823,0.003,0.041,0.017,0.0,0.005,0.413,0.078,0.319,59.206,0.0,0.616,0.008,13.754,0.021,0.466,30.399,0.225,49.595,513.702,0.001,0.507,1857.059
136,136,136,pear bartlett raw high protein,41.3,0.38,0.083,0.017,0.02,8.383,5.994,1.096,2.561,0.0,0.003,86.875,0.013,0.023,0.013,0.0,0.046,0.264,0.14,0.1,16.601,0.0,0.424,0.011,14.657,0.069,0.358,5.401,0.077,28.614,545.56,0.004,0.042,1287.52
137,137,137,pomelo raw,43.8,0.179,0.007,0.017,0.045,10.295,6.064,0.247,3.777,0.0,0.003,78.542,0.034,0.175,0.01,0.0,0.031,0.115,0.067,0.045,44.985,0.0,0.249,0.008,19.507,0.092,0.231,12.327,0.074,16.015,280.373,0.0,0.03,2488.278
138,138,138,dried cranberry reduced fat,51.8,0.512,0.044,0.01,0.126,9.66,6.405,2.14,1.139,0.0,0.005,84.336,0.184,0.009,0.003,0.0,0.015,0.451,0.159,0.18,175.146,0.0,0.56,0.003,23.865,0.056,1.33,10.266,0.046,126.05,241.705,0.0,0.105,7488.942
139,139,139,olive oil cured serving size large,66.4,0.122,0.014,0.003,0.019,15.281,12.744,1.035,4.111,0.0,0.01,87.974,0.257,0.049,0.025,0.0,0.02,0.377,0.106,0.045,11.588,0.0,1.363,0.005,20.484,0.082,0.324,4.18,0.029,18.11,529.928,0.0,0.061,310.402
140,140,140,cantaloupe raw,37.9,0.427,0.036,0.018,0.085,8.024,6.17,0.482,4.608,0.0,0.006,87.586,0.104,0.03,0.006,0.0,0.038,0.454,0.104,0.128,211.463,0.0,0.224,0.009,49.381,0.071,0.113,6.318,0.085,6.965,213.139,0.001,0.041,12000.963
141,141,141,stuffed olive,55.7,0.244,0.016,0.033,0.06,12.248,9.431,1.119,2.456,0.0,0.003,91.334,0.006,0.048,0.004,0.0,0.054,0.316,0.258,0.112,85.388,0.0,0.496,0.001,9.521,0.025,0.606,3.785,0.291,19.928,291.5,0.0,0.084,3129.617
142,142,142,clementine raw,52.7,0.165,0.016,0.018,0.003,12.165,8.868,0.641,3.521,0.0,0.004,81.586,0.04,0.023,0.034,0.0,0.013,0.908,0.094,0.104,115.572,0.0,0.193,0.015,54.581,0.011,0.262,5.495,0.044,42.232,631.994,0.004,0.058,4552.609
143,143,143,tangelo deluxe,61.0,0.563,0.051,0.083,0.097,13.251,7.752,0.74,5.99,0.0,0.005,79.852,0.029,0.083,0.044,0.0,0.032,0.14,0.057,0.06,4.718,0.0,1.238,0.001,9.5,0.074,0.109,11.583,0.054,26.598,226.957,0.002,0.083,806.164
144,144,144,applesauce unsweetened plain,54.8,0.263,0.046,0.017,0.012,12.658,10.861,0.46,2.204,0.0,0.015,81.785,0.056,0.048,0.046,0.0,0.024,0.117,0.434,0.069,7.908,0.0,0.449,0.001,22.004,0.028,0.709,16.346,0.096,13.321,184.688,0.0,0.302,0.553
145,145,145,grapefruit white raw,70.5,0.224,0.02,0.022,0.054,15.421,10.579,1.691,0.733,0.0,0.003,84.086,0.012,0.006,0.007,0.0,0.052,0.454,0.058,0.116,48.375,0.0,0.134,0.065,17.221,0.044,0.239,11.296,0.013,67.409,165.858,0.001,0.195,1065.612
146,146,146,pomegranate seeds arils enriched,43.2,0.323,0.052,0.014,0.037,9.122,4.16,0.942,0.436,0.0,0.005,78.888,0.073,0.054,0.021,0.0,0.023,1.355,0.053,0.067,11.426,0.0,0.114,0.001,11.457,0.136,0.093,8.044,0.266,3.908,204.07,0.002,0.083,475.846
147,147,147,soursop raw fresh,50.1,0.099,0.009,0.004,0.016,11.4,10.18,0.9,2.884,0.0,0.009,82.343,0.089,0.013,0.005,0.0,0.063,0.312,0.215,0.196,15.749,0.0,0.141,0.005,37.23,0.054,0.487,44.247,0.048,21.001,157.15,0.007,0.036,640.168
148,148,148,pineapple core,33.9,0.547,0.071,0.076,0.045,6.455,4.48,0.801,4.24,0.0,0.014,92.165,0.043,0.017,0.01,0.0,0.027,0.303,0.047,0.072,7.256,0.0,0.446,0.003,31.379,0.056,0.182,45.802,0.013,34.191,136.106,0.001,0.091,1678.771
149,149,149,dried banana,182.5,0.53,0.05,0.093,0.076,44.205,30.634,0.226,2.943,0.0,0.002,89.945,0.186,0.087,0.052,0.0,0.048,0.209,0.202,0.099,47.778,0.0,0.23,0.003,4.522,0.096,0.303,23.981,0.045,23.306,140.639,0.003,0.184,0.0
150,150,150,dried blueberry with olive oil,76.8,0.462,0.047,0.03,0.028,16.562,10.964,1.602,1.36,0.0,0.044,86.558,0.01,0.022,0.017,0.0,0.025,0.347,0.148,0.048,5.492,0.0,0.07,0.013,12.95,0.124,0.176,28.692,0.046,18.943,210.904,0.0,0.127,0.0
151,151,151,apricot jam,27.0,0.41,0.064,0.035,0.071,4.804,2.585,1.016,1.074,0.0,0.007,82.122,0.169,0.081,0.02,0.0,0.04,0.655,0.408,0.252,312.849,0.0,0.425,0.01,15.627,0.126,0.353,6.456,0.043,11.352,100.581,0.001,0.105,23967.784
152,152,152,dried orange peel,44.4,0.221,0.01,0.004,0.042,9.496,7.91,1.096,0.868,0.0,0.003,82.581,0.072,0.078,0.155,0.0,0.057,0.173,0.086,0.387,10.156,0.0,0.431,0.013,4.592,0.009,0.335,17.109,0.035,34.666,821.634,0.0,0.073,175.481
153,153,153,longan raw variety 2,42.5,2.262,0.181,0.371,0.373,5.132,3.988,0.398,2.316,0.0,0.008,81.519,0.032,0.017,0.014,0.0,0.04,0.328,0.111,0.176,35.476,0.0,0.392,0.007,12.015,0.199,0.146,47.675,0.055,34.405,521.621,0.002,0.038,1967.464
154,154,154,grapefruit juice fresh variety 1 697,37.0,0.579,0.0,0.055,0.142,7.651,6.213,0.288,4.334,0.0,0.002,94.249,0.004,0.009,0.005,0.0,0.039,0.552,0.208,0.176,38.863,0.0,0.306,0.009,34.534,0.054,1.597,22.532,0.07,10.123,269.475,0.004,0.463,3561.263
155,155,155,jackfruit canned young marinated,59.2,0.762,0.086,0.117,0.106,12.24,9.731,0.836,0.661,0.0,0.017,87.064,0.076,0.026,0.036,0.0,0.042,0.329,0.207,0.152,3.184,0.0,0.77,0.029,57.65,0.018,0.139,18.898,0.02,12.142,209.52,0.001,0.207,0.0
156,156,156,prune dried light,61.6,2.355,0.212,0.349,0.212,8.122,6.384,1.973,1.007,0.0,0.004,95.473,0.02,0.027,0.157,0.0,0.006,0.372,0.313,0.073,11.038,0.0,3.632,0.002,5.794,0.018,0.136,6.881,0.048,38.535,166.629,0.006,0.063,469.343
157,157,157,lemon zest dried,56.5,0.311,0.042,0.023,0.045,12.272,10.493,1.158,0.437,0.0,0.004,80.34,0.046,0.027,0.011,0.0,0.033,0.364,0.405,0.077,33.782,0.0,1.583,0.001,10.247,0.126,0.531,6.676,0.076,29.86,306.848,0.0,0.084,698.792
158,158,158,pineapple chunks canned sweetened,50.3,0.126,0.007,0.025,0.015,11.937,9.299,0.349,1.142,0.0,0.003,86.235,0.155,0.033,0.038,0.0,0.019,0.235,0.226,0.112,3.921,0.0,0.133,0.029,6.311,0.057,0.272,5.571,0.044,8.447,717.55,0.002,0.155,0.0
159,159,159,turkish apricot dried serving size small,42.6,0.221,0.024,0.004,0.036,9.606,6.033,0.547,2.412,0.0,0.007,77.767,0.025,0.055,0.028,0.0,0.021,0.668,0.33,0.112,12.854,0.0,0.594,0.007,19.668,0.076,0.279,8.101,0.05,40.961,155.542,0.0,0.227,802.053
160,160,160,frozen peach slices ready to eat,40.0,1.566,0.232,0.083,0.252,6.265,4.166,0.207,4.914,0.0,0.003,80.712,0.021,0.067,0.057,0.0,0.024,0.365,0.076,0.182,9.835,0.0,0.752,0.005,4.013,0.058,0.546,2.71,0.012,82.154,143.726,0.001,0.084,1658.476
161,161,161,applesauce unsweetened variety 1,90.3,0.107,0.016,0.0,0.025,21.09,14.615,1.236,0.933,0.0,0.001,86.975,0.127,0.03,0.013,0.0,0.031,0.138,0.115,0.165,45.274,0.0,0.104,0.016,17.242,0.03,0.186,8.794,0.024,15.237,182.412,0.0,0.085,429.694
162,162,162,blueberry raw,23.2,0.094,0.006,0.007,0.009,4.966,3.71,0.626,1.845,0.0,0.005,83.812,0.077,0.067,0.003,0.0,0.029,0.862,0.806,0.063,14.893,0.0,0.499,0.008,8.954,0.058,0.315,13.082,0.033,36.401,85.198,0.001,0.089,2010.79
163,163,163,cara cara orange,87.2,0.449,0.025,0.04,0.084,15.796,13.016,5.0,5.361,0.0,0.006,82.485,0.012,0.022,0.027,0.0,0.059,0.133,0.137,0.176,58.837,0.0,0.149,0.007,2.632,0.078,0.611,4.003,0.061,54.593,110.716,0.0,0.072,2249.318
164,164,164,kiwi green raw,74.1,0.224,0.029,0.026,0.029,15.225,10.292,2.784,2.31,0.0,0.001,95.906,0.004,0.3,0.011,0.0,0.02,0.406,0.085,0.039,82.709,0.0,0.932,0.019,55.77,0.052,0.238,8.582,0.037,10.717,165.231,0.003,0.1,2495.541
165,165,165,lime raw,56.0,0.144,0.024,0.014,0.018,11.741,8.982,1.924,0.696,0.0,0.014,87.631,0.03,0.015,0.019,0.0,0.014,0.351,0.149,0.232,10.822,0.0,0.91,0.003,53.52,0.097,0.463,3.189,0.094,24.363,224.513,0.0,0.033,361.386
166,166,166,dried apricot fortified,66.5,1.018,0.093,0.04,0.123,12.549,7.868,1.792,6.281,0.0,0.007,82.545,0.055,0.028,0.028,0.0,0.058,0.433,0.133,0.118,4.739,0.0,0.64,0.003,11.856,0.108,0.515,22.227,0.083,22.236,409.881,0.003,0.087,1155.165
167,167,167,papaya seeds,52.2,1.244,0.195,0.139,0.066,9.67,6.431,0.573,5.783,0.0,0.012,75.42,0.181,0.101,0.002,0.0,0.027,0.361,0.135,0.096,26.847,0.0,0.367,0.003,26.868,0.065,0.213,3.37,0.014,38.239,231.319,0.001,0.222,1887.384
168,168,168,dried banana herbed,33.4,0.184,0.026,0.02,0.017,7.442,6.214,0.495,3.329,0.0,0.01,81.187,0.032,0.081,0.01,0.0,0.03,0.167,0.262,0.146,8.814,0.0,0.388,0.001,17.4,0.141,0.213,14.922,0.063,13.196,190.736,0.001,0.027,1007.665
169,169,169,pineapple core reduced fat,65.0,0.513,0.061,0.024,0.09,13.672,7.547,1.419,3.006,0.0,0.003,86.747,0.006,0.059,0.011,0.0,0.027,0.256,0.271,0.042,108.317,0.0,0.188,0.011,32.151,0.084,0.529,5.768,0.022,7.062,127.588,0.003,0.061,3735.263
170,170,170,applesauce unsweetened diced,86.0,0.045,0.0,0.002,0.001,20.825,16.306,0.585,3.152,0.0,0.01,81.963,0.052,0.042,0.042,0.0,0.047,0.386,0.184,0.138,10.979,0.0,0.977,0.012,12.466,0.112,0.149,6.726,0.039,21.818,181.139,0.005,0.031,0.0
171,171,171,lime raw seasoned,30.9,0.201,0.015,0.012,0.032,6.868,5.645,0.404,0.652,0.0,0.002,80.998,0.017,0.016,0.012,0.0,0.054,0.187,0.111,0.049,22.987,0.0,0.277,0.038,12.669,0.065,0.092,10.188,0.037,12.024,330.802,0.001,0.12,942.573
172,172,172,dried kiwi,57.1,0.651,0.108,0.071,0.12,9.824,8.115,2.976,0.954,0.0,0.002,74.093,0.009,0.023,0.014,0.0,0.028,0.127,0.345,0.217,29.483,0.0,1.694,0.003,7.043,0.034,0.372,15.488,0.056,7.385,219.037,0.002,0.111,1339.395
173,173,173,cara cara orange baked,57.4,0.28,0.02,0.026,0.053,13.415,9.015,0.317,1.784,0.0,0.023,82.705,0.098,0.017,0.009,0.0,0.027,0.069,0.294,0.04,33.964,0.0,0.214,0.003,33.072,0.079,0.682,26.13,0.12,13.825,138.871,0.001,0.049,983.341
174,174,174,prune dried extra,61.2,0.203,0.026,0.015,0.034,13.68,8.276,1.159,2.679,0.0,0.01,87.045,0.007,0.025,0.054,0.0,0.018,0.37,0.045,0.07,22.856,0.0,0.553,0.003,66.769,0.067,0.225,10.288,0.308,42.167,230.113,0.0,0.317,921.267
175,175,175,passion fruit pulp variety 4,47.6,0.684,0.047,0.041,0.044,9.68,7.918,0.69,1.069,0.0,0.002,93.134,0.44,0.062,0.018,0.0,0.024,0.121,0.295,0.041,44.055,0.0,0.189,0.002,44.06,0.118,0.452,5.849,0.024,12.951,136.968,0.001,0.05,1610.479
176,176,176,apple gala raw raw,67.0,0.781,0.044,0.03,0.095,14.179,7.756,0.825,1.491,0.0,0.012,76.005,0.019,0.018,0.02,0.0,0.016,0.365,0.181,0.126,5.524,0.0,0.804,0.082,13.445,0.123,0.249,2.327,0.12,96.855,104.466,0.0,0.151,19.516
177,177,177,white currant,23.6,0.256,0.008,0.013,0.064,4.048,2.785,1.277,10.344,0.0,0.002,85.26,0.039,0.072,0.01,0.0,0.026,0.471,0.034,0.087,27.924,0.0,1.948,0.004,34.068,0.1,0.2,11.79,0.049,29.749,430.417,0.001,0.04,8066.078
178,178,178,kiwi green raw roasted,46.9,0.465,0.051,0.044,0.025,9.664,6.34,1.007,6.083,0.0,0.001,84.713,0.052,0.025,0.013,0.0,0.019,0.306,0.431,0.038,19.136,0.0,0.731,0.006,32.635,0.041,0.59,13.235,0.066,16.323,235.529,0.001,0.281,2203.471
179,179,179,persian lime select,18.4,0.182,0.023,0.017,0.02,3.87,2.717,0.312,1.038,0.0,0.022,83.945,0.025,0.028,0.011,0.0,0.019,0.297,0.048,0.144,11.257,0.0,0.126,0.008,46.645,0.224,0.106,9.811,0.125,53.6,180.886,0.002,0.022,1593.891
