,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
89,89,89,quinoa red cooked artisan,306.8,7.814,1.766,3.493,3.798,53.857,6.665,5.253,1.214,0.0,0.029,8.023,0.001,0.078,0.206,0.0,0.07,2.964,0.091,0.157,0.019,0.0,0.183,0.031,42.756,0.084,4.324,59.069,4.505,264.153,183.687,0.028,0.824,438.189
90,90,90,buckwheat groats cooked,272.0,12.207,2.478,3.589,4.211,35.476,1.213,5.068,1.968,0.0,0.014,1.0,0.001,0.106,0.01,0.0,0.027,2.096,0.32,0.242,0.188,0.0,1.845,0.003,10.128,0.295,1.658,96.852,0.425,118.02,119.723,0.014,1.188,411.574
91,91,91,arborio rice cooked,350.8,2.939,1.155,0.168,0.497,75.241,0.741,5.856,0.765,0.0,0.002,15.303,0.0,0.147,0.01,0.0,0.103,1.522,0.238,0.051,0.354,0.0,0.644,0.001,109.698,0.57,1.059,51.09,1.328,125.353,213.57,0.013,2.412,341.659
92,92,92,pretzel sticks,273.9,2.142,0.437,0.542,0.848,48.383,7.7,15.28,1.311,0.0,0.033,5.968,0.002,0.274,0.003,0.0,0.108,5.612,0.922,0.26,0.211,0.0,0.226,0.008,31.791,0.129,3.511,42.343,0.801,154.147,134.865,0.016,1.316,1035.784
93,93,93,buckwheat flour fresh,165.5,1.435,0.517,0.343,0.415,26.674,6.783,11.483,3.158,0.0,0.039,10.337,0.0,0.116,0.033,0.0,0.023,2.251,1.629,0.078,0.002,0.0,0.511,0.005,24.851,0.16,1.34,59.174,0.665,445.956,278.961,0.036,1.472,1242.188
94,94,94,bran flakes cereal variety 4,322.0,0.479,0.149,0.131,0.187,66.647,3.616,12.782,4.228,0.0,0.039,15.227,0.003,0.119,0.004,0.0,0.111,1.69,0.415,0.128,0.0,0.0,1.142,0.004,17.606,0.284,0.747,21.403,2.069,136.793,78.818,0.007,1.201,772.387
95,95,95,spaghetti whole wheat cooked,424.1,0.621,0.178,0.215,0.271,90.0,1.937,14.617,4.143,0.0,0.021,12.075,0.0,0.246,0.011,0.0,0.12,4.03,0.261,0.345,0.0,0.0,0.627,0.005,142.988,0.366,1.259,89.627,2.842,332.095,234.644,0.014,0.623,724.266
96,96,96,popcorn air popped,347.8,1.559,0.352,0.295,0.625,67.759,7.847,15.692,0.965,0.0,0.015,4.941,0.001,0.098,0.014,0.0,0.054,4.622,0.371,0.374,0.033,0.0,0.268,0.002,8.896,0.26,0.884,51.118,2.796,177.471,254.718,0.013,3.844,664.783
97,97,97,english muffin,405.9,0.959,0.147,0.352,0.269,90.0,7.102,9.325,2.272,0.0,0.013,3.972,0.001,0.137,0.017,0.0,0.136,2.281,0.932,0.281,0.481,0.0,0.917,0.002,10.61,0.324,3.937,42.08,0.997,124.787,248.434,0.002,2.855,525.319
98,98,98,white rice flour light,197.2,2.221,0.195,0.64,1.248,40.687,0.892,3.628,6.937,0.0,0.005,7.268,0.001,0.179,0.016,0.0,0.085,3.278,0.669,0.072,0.319,0.0,0.62,0.014,15.027,0.335,0.648,34.398,0.868,137.771,127.275,0.011,3.611,756.492
99,99,99,ezekiel bread,281.7,0.987,0.155,0.189,0.44,62.832,16.499,5.368,0.883,0.0,0.07,12.792,0.0,0.188,0.004,0.0,0.04,1.796,0.445,0.191,0.502,0.0,0.139,0.002,21.779,0.12,2.152,51.29,0.888,176.598,126.336,0.012,2.376,149.224
100,100,100,spaghetti white cooked,277.3,1.629,0.054,0.518,0.645,61.629,10.502,4.021,3.946,0.0,0.015,12.681,0.0,0.094,0.021,0.0,0.037,5.303,1.022,0.254,0.147,0.0,0.58,0.003,21.866,0.067,0.753,60.59,3.029,142.604,298.853,0.034,1.847,235.656
101,101,101,barley pearled cooked whole,326.0,1.221,0.212,0.331,0.314,70.664,10.959,8.101,2.937,0.0,0.005,11.76,0.0,0.196,0.031,0.0,0.057,4.549,0.467,0.109,0.412,0.0,0.467,0.001,13.935,0.759,2.863,100.695,1.996,49.926,165.922,0.037,2.152,480.395
102,102,102,basmati rice cooked,220.5,1.476,0.161,0.211,0.348,42.904,2.689,8.888,2.474,0.0,0.011,21.941,0.001,0.455,0.008,0.0,0.036,3.631,0.281,0.093,0.0,0.0,0.719,0.005,63.935,0.533,1.095,44.43,1.063,109.643,154.029,0.008,1.251,823.078
103,103,103,saltine crackers multigrain,275.5,1.8,0.454,0.356,0.801,60.117,11.125,4.716,0.796,0.0,0.007,5.299,0.001,0.286,0.024,0.0,0.079,1.187,0.214,0.164,0.039,0.0,0.17,0.003,50.648,1.023,6.257,49.318,4.301,273.198,213.841,0.028,3.349,522.308
104,104,104,dinner roll,290.1,0.941,0.24,0.193,0.318,59.799,1.101,10.606,1.677,0.0,0.007,14.52,0.005,0.149,0.076,0.0,0.045,1.223,1.251,0.157,0.0,0.0,0.369,0.002,25.365,0.349,0.804,67.386,0.921,120.069,179.737,0.026,0.973,687.36
105,105,105,black rice cooked,426.9,3.669,0.418,0.554,1.765,88.855,5.66,9.609,3.033,0.0,0.011,9.347,0.001,0.262,0.067,0.0,0.269,0.979,0.407,0.3,0.36,0.0,0.42,0.002,79.025,0.078,0.747,36.531,1.584,156.869,236.263,0.016,1.629,409.506
106,106,106,shirataki noodles,193.5,3.181,0.509,0.506,1.231,34.455,0.279,6.764,3.517,0.0,0.011,14.275,0.001,0.221,0.03,0.0,0.046,1.548,1.126,0.143,0.229,0.0,0.698,0.001,30.045,0.19,0.894,38.418,1.736,129.13,109.175,0.042,0.744,854.902
107,107,107,israeli couscous,289.9,1.844,0.398,0.625,0.527,59.966,0.701,8.35,2.246,0.0,0.017,20.016,0.004,0.267,0.138,0.0,0.035,2.051,0.471,0.071,0.102,0.0,0.711,0.001,48.556,0.044,1.739,133.597,1.796,126.095,305.846,0.033,0.7,662.402
108,108,108,quinoa black cooked steamed,412.1,13.819,1.285,4.353,4.947,64.938,0.784,6.986,7.02,0.0,0.02,10.356,0.001,0.148,0.045,0.0,0.023,2.966,0.315,0.196,0.274,0.0,0.344,0.002,11.76,0.073,2.374,83.887,2.084,222.211,370.699,0.069,1.043,558.119
109,109,109,couscous cooked,336.1,2.47,0.531,0.583,1.252,75.178,2.853,3.299,3.118,0.0,0.004,13.308,0.0,0.13,0.01,0.0,0.021,2.209,0.582,0.07,0.126,0.0,0.468,0.004,34.101,0.091,1.696,54.721,2.382,53.664,173.762,0.049,9.572,314.591
110,110,110,granola plain homestyle,231.4,3.307,1.045,0.546,1.29,44.842,2.77,5.579,5.71,0.0,0.006,14.868,0.0,0.109,0.008,0.0,0.039,3.351,1.719,0.013,0.355,0.0,0.25,0.005,19.834,0.127,1.331,37.63,1.35,169.822,125.756,0.008,2.981,698.88
111,111,111,flour tortilla high protein,189.7,0.919,0.166,0.21,0.293,38.679,1.13,6.673,3.22,0.0,0.05,14.297,0.0,0.234,0.022,0.0,0.087,2.918,1.436,0.068,0.0,0.0,0.278,0.003,25.479,0.383,2.416,35.177,1.188,127.915,119.346,0.017,1.23,989.237
112,112,112,waffle homemade serving size small,227.5,1.137,0.279,0.143,0.468,42.101,2.305,12.222,0.877,0.0,0.018,4.042,0.0,0.101,0.015,0.0,0.032,2.175,0.978,1.05,0.046,0.0,0.631,0.025,29.733,0.422,0.801,32.125,1.739,181.203,255.469,0.016,1.555,916.504
113,113,113,angel hair cooked baked,351.0,9.315,1.639,1.118,3.102,58.318,2.513,8.48,2.752,0.0,0.008,8.164,0.004,0.136,0.101,0.0,0.121,1.425,0.265,0.155,0.052,0.0,0.451,0.002,41.471,0.135,1.783,108.509,0.688,129.937,99.082,0.014,1.356,511.669
114,114,114,bagel everything,301.7,2.35,0.454,0.362,1.083,63.061,4.322,7.08,6.742,0.0,0.043,9.691,0.002,0.262,0.217,0.0,0.135,1.809,0.662,0.215,0.294,0.0,0.794,0.006,67.622,0.358,1.306,78.549,1.555,194.104,177.201,0.017,1.853,652.097
115,115,115,soba noodles cooked,313.0,2.805,0.9,0.656,1.503,64.214,1.016,7.716,2.384,0.0,0.013,21.102,0.004,0.22,0.021,0.0,0.119,8.097,0.547,0.088,0.045,0.0,0.779,0.001,26.897,0.313,1.963,15.119,1.595,216.34,105.189,0.044,2.499,575.942
116,116,116,overnight oats,415.3,1.072,0.066,0.422,0.47,90.0,2.079,11.404,1.664,0.0,0.03,18.873,0.0,0.174,0.021,0.0,0.045,5.004,0.112,0.034,0.144,0.0,0.235,0.002,14.31,0.094,1.555,28.028,1.11,116.884,271.702,0.002,3.736,534.464
117,117,117,wheat germ toasted,407.2,1.676,0.412,0.26,0.426,90.0,1.847,8.02,1.73,0.0,0.02,19.32,0.002,0.123,0.096,0.0,0.094,2.712,0.405,0.085,0.0,0.0,0.119,0.002,68.525,1.104,1.358,21.614,1.163,162.369,321.182,0.033,1.518,410.963
118,118,118,farro cooked,379.9,3.606,0.948,1.172,1.547,80.842,6.31,6.014,8.191,0.0,0.028,12.164,0.001,0.095,0.022,0.0,0.056,5.603,0.617,0.112,0.0,0.0,0.145,0.001,22.738,0.342,1.727,52.761,3.024,201.308,197.462,0.01,2.036,488.105
119,119,119,udon noodles cooked,385.8,1.469,0.461,0.226,0.676,87.67,3.183,5.478,4.098,0.0,0.012,9.485,0.001,0.138,0.011,0.0,0.074,1.32,1.523,0.274,0.044,0.0,0.082,0.002,15.586,0.221,1.045,31.229,0.618,113.382,293.184,0.017,1.293,353.222
120,120,120,whole wheat bagel traditional,295.1,1.669,0.309,0.432,0.541,65.652,14.904,4.366,1.545,0.0,0.022,12.983,0.001,0.141,0.071,0.0,0.024,2.195,1.095,0.087,0.0,0.0,1.039,0.003,23.046,0.615,1.827,46.686,1.886,222.048,165.393,0.027,1.696,118.21
121,121,121,teff porridge organic,472.7,5.621,1.023,0.613,2.232,90.0,2.965,15.517,2.165,0.0,0.021,9.481,0.003,0.427,0.018,0.0,0.048,3.041,0.248,0.183,0.212,0.0,0.51,0.002,43.974,0.105,1.462,32.838,1.87,210.115,380.494,0.039,1.471,595.43
122,122,122,wild rice cooked,510.4,13.333,2.32,4.667,4.2,90.0,3.573,7.596,4.683,0.0,0.002,10.605,0.003,0.269,0.152,0.0,0.021,2.058,0.292,0.164,0.144,0.0,0.191,0.004,157.234,0.28,1.314,61.645,0.953,169.117,215.588,0.006,0.912,346.553
123,123,123,crepe thin variety 2,375.8,2.103,0.475,0.639,0.812,83.202,2.07,6.008,1.06,0.0,0.003,11.326,0.001,0.118,0.013,0.0,0.13,1.666,0.098,0.129,0.0,0.0,0.097,0.004,6.451,0.153,0.599,46.75,3.696,114.691,129.648,0.012,1.365,279.734
124,124,124,instant oats cooked dried,221.8,1.43,0.326,0.336,0.704,45.025,1.823,7.205,5.141,0.0,0.002,11.125,0.001,0.666,0.038,0.0,0.048,0.982,0.693,0.243,0.0,0.0,0.487,0.001,22.096,0.185,3.921,20.817,0.801,226.85,129.251,0.062,2.108,1098.348
125,125,125,rice cakes plain processed,360.3,4.085,0.756,0.886,1.238,65.339,1.85,15.535,2.941,0.0,0.025,18.803,0.005,0.314,0.015,0.0,0.027,2.034,0.502,0.123,0.0,0.0,0.355,0.002,46.71,0.148,2.338,68.176,1.341,152.158,157.634,0.016,2.185,880.38
126,126,126,farro risotto regular,395.3,0.81,0.168,0.246,0.347,90.0,9.775,7.005,2.484,0.0,0.006,12.333,0.004,0.432,0.04,0.0,0.055,1.246,0.264,0.094,0.084,0.0,0.803,0.001,41.075,0.075,1.957,23.823,1.147,108.404,239.595,0.008,1.704,314.92
127,127,127,einkorn wheat fresh,234.0,0.578,0.134,0.172,0.199,52.543,1.322,4.646,8.304,0.0,0.002,10.036,0.001,0.283,0.006,0.0,0.062,1.791,0.266,0.188,0.096,0.0,0.718,0.003,19.979,0.085,2.191,60.229,1.217,305.548,196.772,0.031,1.634,899.959
128,128,128,udon noodles cooked sliced,179.1,1.923,0.627,0.423,0.956,32.922,4.188,7.536,3.727,0.0,0.056,11.365,0.002,0.152,0.02,0.0,0.115,2.593,0.513,0.082,0.233,0.0,0.341,0.003,20.087,0.099,2.029,52.848,2.883,93.617,254.723,0.05,3.557,992.792
129,129,129,wheat germ toasted traditional,443.8,1.935,0.375,0.319,1.02,90.0,1.799,16.597,3.283,0.0,0.006,6.973,0.0,0.411,0.03,0.0,0.02,1.009,0.193,0.111,0.155,0.0,0.651,0.002,12.652,0.113,0.543,55.322,1.564,80.321,210.828,0.013,2.318,683.497
130,130,130,white rice flour quick cook,300.8,2.083,0.317,0.477,0.825,63.07,7.571,7.432,3.201,0.0,0.061,14.923,0.001,0.058,0.018,0.0,0.043,1.006,0.319,0.061,0.175,0.0,0.646,0.001,35.762,0.138,0.728,26.365,1.744,328.438,242.749,0.034,0.825,422.649
131,131,131,popcorn air popped instant,173.1,1.896,0.277,0.444,0.785,33.382,0.961,5.634,1.401,0.0,0.002,10.106,0.002,0.177,0.025,0.0,0.014,3.951,0.693,0.169,0.535,0.0,1.336,0.002,38.352,0.841,2.295,47.166,2.042,230.776,214.774,0.021,1.584,860.844
132,132,132,whole wheat couscous light,410.4,0.995,0.034,0.31,0.365,90.0,4.578,10.369,1.487,0.0,0.004,10.889,0.002,0.167,0.022,0.0,0.058,1.518,0.626,0.058,0.389,0.0,0.342,0.004,18.276,0.17,4.561,31.838,1.77,173.688,211.149,0.034,2.142,607.866
133,133,133,fettuccine cooked,367.7,1.321,0.143,0.283,0.509,78.725,1.586,10.223,2.009,0.0,0.013,8.212,0.001,0.193,0.015,0.0,0.039,4.235,0.293,0.13,0.036,0.0,0.135,0.001,10.068,0.187,1.61,85.125,1.502,142.754,248.2,0.009,0.842,571.372
134,134,134,whole wheat tortilla grilled,403.9,2.17,0.269,0.367,0.54,90.0,10.766,6.08,2.01,0.0,0.015,13.043,0.001,0.04,0.017,0.0,0.052,4.323,0.43,0.256,0.282,0.0,0.592,0.005,5.334,0.053,0.724,58.329,0.948,297.647,245.097,0.009,1.624,173.614
135,135,135,lasagna cooked,174.0,1.263,0.13,0.355,0.403,35.53,0.743,5.122,6.764,0.0,0.004,20.156,0.0,0.173,0.071,0.0,0.068,2.327,0.466,0.378,0.02,0.0,1.223,0.004,38.594,0.156,6.456,12.321,0.703,115.989,346.452,0.008,3.937,1665.917
136,136,136,amaranth popped spiced,264.6,6.574,1.44,1.183,1.453,46.844,0.745,4.525,4.425,0.0,0.004,14.392,0.001,0.187,0.006,0.0,0.071,3.059,0.156,0.13,0.146,0.0,0.407,0.002,18.376,0.79,1.573,48.084,1.457,104.573,220.801,0.019,1.15,539.426
137,137,137,whole wheat crackers,224.7,5.611,1.083,1.521,2.149,27.843,3.372,15.707,2.708,0.0,0.004,11.382,0.001,0.367,0.018,0.0,0.118,2.273,0.239,0.191,0.25,0.0,0.19,0.003,41.669,0.301,10.31,21.267,0.59,201.927,187.154,0.02,1.023,2069.183
138,138,138,grits cooked,188.0,1.274,0.285,0.315,0.512,40.799,9.148,3.339,6.553,0.0,0.07,9.498,0.001,0.129,0.048,0.0,0.088,3.228,0.459,0.071,0.245,0.0,1.923,0.0,2.991,0.546,9.964,46.494,1.176,308.595,139.194,0.008,1.637,1462.241
139,139,139,popcorn cheese with garlic,361.5,2.285,0.324,0.231,0.724,71.463,2.216,13.774,1.304,0.0,0.017,9.729,0.004,0.156,0.086,0.0,0.037,0.832,0.557,0.253,0.155,0.0,0.528,0.006,4.24,0.175,1.145,49.586,2.375,65.933,266.772,0.04,1.012,674.117
140,140,140,granola plain sliced,268.4,4.777,0.793,0.659,2.431,51.541,0.704,4.823,2.677,0.0,0.009,1.0,0.001,0.274,0.029,0.0,0.11,3.544,1.105,0.112,0.061,0.0,0.282,0.002,17.434,0.598,2.557,29.886,0.584,140.766,116.075,0.062,2.598,564.012
141,141,141,foxtail millet organic,414.9,1.739,0.353,0.273,0.558,90.0,0.871,9.817,2.937,0.0,0.005,9.824,0.001,0.304,0.014,0.0,0.031,1.62,0.341,0.2,0.231,0.0,0.263,0.004,39.576,0.16,2.015,43.384,3.572,147.727,215.379,0.035,1.468,549.998
142,142,142,black rice cooked pureed,244.4,0.747,0.161,0.148,0.249,54.203,1.726,5.208,2.482,0.0,0.01,11.296,0.001,0.163,0.006,0.0,0.159,2.723,0.445,0.17,0.103,0.0,0.179,0.003,14.187,0.169,1.401,117.262,0.605,268.152,217.426,0.017,0.649,535.307
143,143,143,white rice cooked,232.8,1.373,0.224,0.233,0.649,52.571,1.93,2.549,2.962,0.0,0.022,8.15,0.001,0.177,0.018,0.0,0.041,0.902,1.562,0.06,0.0,0.0,0.705,0.001,38.217,0.116,1.754,45.808,1.869,155.044,206.366,0.021,0.997,434.25
144,144,144,ezekiel bread regular,178.4,0.74,0.041,0.252,0.115,40.909,3.265,2.029,2.226,0.0,0.003,2.351,0.001,0.264,0.009,0.0,0.07,3.529,0.658,0.071,0.201,0.0,0.322,0.001,10.355,0.38,8.388,40.668,2.194,172.4,458.51,0.03,2.357,1167.312
145,145,145,popcorn butter microwave,266.0,2.885,0.427,0.632,1.148,54.568,0.424,5.429,3.477,0.0,0.003,10.553,0.0,0.118,0.02,0.0,0.108,2.104,0.464,0.182,0.334,0.0,0.534,0.003,36.514,0.413,0.799,62.016,1.354,200.239,197.377,0.014,2.423,534.576
146,146,146,udon noodles cooked low sodium,244.1,1.968,0.545,0.486,0.52,52.233,5.649,4.359,0.362,0.0,0.012,2.056,0.003,0.292,0.009,0.0,0.052,2.203,0.595,0.386,0.079,0.0,0.719,0.002,32.791,0.146,3.792,31.068,1.349,204.535,105.384,0.013,1.977,468.887
147,147,147,wasa crispbread,289.2,2.52,0.577,0.648,1.439,60.947,11.588,5.693,0.859,0.0,0.01,5.208,0.0,0.319,0.008,0.0,0.041,2.249,0.585,0.214,0.0,0.0,0.365,0.004,41.976,0.302,1.461,32.601,0.655,402.465,237.62,0.02,0.479,206.881
148,148,148,amaranth flakes salted,343.3,2.436,0.39,0.758,0.948,77.438,10.129,2.909,4.759,0.0,0.003,8.949,0.001,0.157,0.025,0.0,0.168,0.612,0.267,0.222,0.135,0.0,0.314,0.011,24.772,0.262,1.155,35.539,1.095,286.018,270.823,0.016,2.032,189.658
149,149,149,mini bagel select,236.9,1.416,0.389,0.405,0.464,49.069,14.791,6.966,2.528,0.0,0.011,8.993,0.008,0.324,0.007,0.0,0.062,2.187,0.693,0.224,0.176,0.0,0.525,0.005,50.804,0.102,0.961,44.337,1.323,187.866,69.047,0.027,1.22,310.554
150,150,150,angel hair cooked steamed,332.2,3.839,1.037,1.086,1.731,53.071,6.538,21.353,0.886,0.0,0.016,22.142,0.001,0.141,0.012,0.0,0.057,1.911,0.262,0.212,0.446,0.0,0.343,0.002,2.619,0.098,2.828,33.615,0.742,82.504,313.916,0.011,2.071,1090.962
151,151,151,english muffin whole,158.1,2.843,0.648,0.844,1.114,22.629,1.081,10.496,4.847,0.0,0.008,13.864,0.001,0.328,0.027,0.0,0.055,4.371,3.534,0.268,0.0,0.0,0.298,0.003,33.429,0.662,1.779,109.908,1.222,312.39,331.292,0.007,1.335,1598.256
152,152,152,israeli couscous serving size large,253.4,7.416,1.594,2.262,2.128,43.135,3.576,3.517,1.915,0.0,0.004,8.18,0.001,0.135,0.019,0.0,0.023,2.401,0.599,0.084,0.144,0.0,0.659,0.001,69.94,0.182,1.343,90.271,2.402,318.785,182.098,0.007,5.247,306.974
153,153,153,lasagna cooked boiled,162.6,0.584,0.107,0.17,0.345,24.577,6.149,14.762,3.009,0.0,0.006,1.0,0.003,0.686,0.004,0.0,0.025,3.018,0.266,0.073,0.426,0.0,0.215,0.001,16.499,0.052,2.656,133.399,2.897,118.282,275.136,0.009,2.11,1782.546
154,154,154,masa harina,385.9,1.225,0.402,0.338,0.507,90.0,1.415,3.711,6.31,0.0,0.044,16.047,0.0,0.624,0.018,0.0,0.076,1.772,0.248,0.172,0.01,0.0,0.608,0.001,15.525,0.412,1.517,77.73,4.891,142.906,435.643,0.031,1.296,401.638
155,155,155,orzo cooked,484.6,11.805,4.651,3.707,6.115,90.0,1.362,4.586,4.743,0.0,0.013,11.516,0.002,0.217,0.027,0.0,0.107,3.416,0.122,0.073,0.222,0.0,0.907,0.002,4.467,0.224,2.793,25.189,2.645,90.127,272.75,0.032,0.901,292.145
156,156,156,amaranth flour,282.5,6.237,0.898,1.865,1.59,55.065,3.492,1.522,2.152,0.0,0.008,10.101,0.003,0.135,0.009,0.0,0.042,4.46,0.519,0.064,0.0,0.0,0.704,0.003,10.773,0.254,0.842,35.18,1.11,158.273,140.254,0.025,0.759,140.679
157,157,157,quinoa black cooked cooked,416.0,3.339,0.621,0.915,0.988,90.0,5.338,6.477,11.288,0.0,0.005,2.216,0.002,0.203,0.007,0.0,0.036,3.016,1.441,0.303,0.136,0.0,0.851,0.004,14.075,0.258,6.923,55.814,1.028,559.92,340.337,0.013,0.716,821.995
158,158,158,basmati rice cooked reduced fat,277.2,2.607,0.587,0.967,1.061,56.842,7.014,6.594,11.221,0.0,0.001,19.427,0.001,0.249,0.007,0.0,0.047,3.921,1.993,0.073,0.044,0.0,0.557,0.002,45.128,0.158,0.679,74.609,0.743,138.925,239.39,0.008,2.562,759.936
159,159,159,einkorn wheat dried,194.4,2.255,0.226,0.568,1.15,39.637,3.124,3.886,5.481,0.0,0.005,8.715,0.002,0.07,0.009,0.0,0.099,2.638,0.658,0.079,0.313,0.0,0.484,0.004,37.243,0.265,0.553,36.673,1.732,271.635,151.467,0.017,1.284,627.888
160,160,160,penne cooked,252.6,0.641,0.008,0.144,0.281,48.092,4.293,13.617,20.0,0.0,0.032,2.773,0.001,0.117,0.175,0.0,0.061,1.603,0.234,0.196,0.019,0.0,0.301,0.003,90.746,0.478,0.853,24.529,0.59,190.246,61.483,0.022,1.049,1806.84
161,161,161,muesli plain,286.7,1.463,0.247,0.208,0.165,55.234,20.6,13.149,2.426,0.0,0.019,10.908,0.0,0.142,0.091,0.0,0.09,3.205,1.616,0.217,0.285,0.0,0.932,0.001,36.593,0.188,2.211,63.225,2.313,289.902,201.756,0.017,2.036,563.786
162,162,162,sushi rice cooked,335.5,4.061,0.67,1.064,1.442,66.957,1.861,7.785,1.557,0.0,0.039,6.152,0.001,0.35,0.017,0.0,0.035,2.723,0.476,0.164,0.177,0.0,0.124,0.004,140.409,0.3,4.315,57.572,2.884,152.95,214.633,0.008,3.562,669.463
163,163,163,quinoa red cooked processed,247.4,1.952,0.472,0.529,0.947,50.512,1.085,6.938,13.108,0.0,0.003,14.177,0.001,0.154,0.002,0.0,0.112,0.654,0.928,0.062,0.0,0.0,0.25,0.005,52.964,0.302,2.451,27.96,3.16,183.177,204.066,0.108,0.771,1258.186
164,164,164,emmer wheat reduced fat,223.1,3.487,1.053,0.994,0.903,38.752,1.935,9.183,3.476,0.0,0.053,3.441,0.001,0.153,0.01,0.0,0.121,2.057,0.273,0.241,0.0,0.0,0.517,0.002,19.554,0.202,1.812,11.157,3.38,169.127,315.13,0.031,1.3,925.192
165,165,165,masa harina regular,217.2,0.489,0.136,0.117,0.296,42.741,1.055,10.457,7.023,0.0,0.003,7.072,0.001,0.112,0.015,0.0,0.06,1.083,0.365,0.274,0.336,0.0,0.803,0.008,72.652,0.236,2.785,50.377,5.225,153.841,464.762,0.007,0.65,1410.47
166,166,166,glutinous rice cooked,267.5,2.996,0.752,0.83,1.792,46.533,7.317,13.613,4.844,0.0,0.01,7.486,0.0,0.174,0.041,0.0,0.107,2.715,0.505,0.101,0.0,0.0,0.435,0.001,40.04,0.133,0.668,44.523,1.509,171.859,237.0,0.014,1.45,906.846
167,167,167,oat flour,456.2,4.647,0.493,1.194,2.017,90.0,1.122,13.595,2.606,0.0,0.052,3.813,0.002,0.281,0.019,0.0,0.154,2.024,0.313,0.085,0.0,0.0,0.602,0.003,70.694,0.412,2.471,79.333,1.22,134.99,325.821,0.026,1.517,642.682
168,168,168,linguine cooked spiced,208.3,0.944,0.203,0.244,0.528,45.914,1.235,4.03,3.584,0.0,0.011,12.875,0.001,0.117,0.104,0.0,0.062,5.462,0.696,0.169,0.387,0.0,0.336,0.001,14.097,0.069,1.726,31.716,2.916,129.193,199.897,0.085,1.601,647.507
169,169,169,amaranth flour original,235.5,2.967,0.709,0.537,1.3,44.479,2.572,7.721,1.209,0.0,0.007,14.949,0.002,0.275,0.008,0.0,0.076,2.256,1.064,0.205,0.067,0.0,0.92,0.012,8.629,0.231,1.317,40.614,2.055,228.873,149.56,0.008,0.62,611.908
170,170,170,quinoa flakes,371.3,1.9,0.277,0.486,0.701,83.725,2.36,4.813,3.504,0.0,0.041,9.846,0.002,0.155,0.029,0.0,0.037,1.436,0.14,0.147,0.0,0.0,0.305,0.0,8.455,0.283,6.093,60.039,4.786,92.202,170.015,0.005,1.575,606.562
171,171,171,buckwheat flour variety 1,192.0,3.087,0.759,0.494,1.343,37.606,1.652,3.445,9.718,0.0,0.025,2.095,0.001,0.336,0.049,0.0,0.128,2.036,0.657,0.263,0.0,0.0,0.309,0.004,15.339,0.262,1.683,41.378,1.027,259.374,251.089,0.025,0.559,992.912
172,172,172,pretzel soft extra,206.3,0.737,0.185,0.074,0.13,39.73,0.801,10.186,3.626,0.0,0.058,6.997,0.001,0.256,0.036,0.0,0.114,1.614,0.43,0.121,0.0,0.0,1.069,0.006,110.336,0.208,2.067,71.005,3.024,156.797,98.673,0.011,1.633,1213.616
173,173,173,frosted flakes cereal serving size small,381.3,1.424,0.376,0.346,0.543,85.523,0.963,6.6,5.484,0.0,0.007,17.902,0.001,0.196,0.019,0.0,0.022,7.532,0.363,0.263,0.239,0.0,0.18,0.009,36.928,0.451,1.775,54.883,2.09,145.485,184.974,0.019,2.131,528.598
174,174,174,pumpernickel bread,229.3,3.103,0.611,0.754,1.136,41.374,6.048,8.966,2.938,0.0,0.039,11.007,0.002,0.217,0.006,0.0,0.028,1.586,0.067,0.166,0.282,0.0,1.163,0.001,29.395,1.015,1.657,86.214,1.534,114.019,94.381,0.014,1.505,757.05
175,175,175,rigatoni cooked serving size large,384.0,14.669,2.89,3.579,6.278,54.622,3.963,8.38,2.94,0.0,0.013,16.679,0.006,0.531,0.041,0.0,0.035,0.618,0.601,0.187,0.155,0.0,0.387,0.004,27.129,0.136,0.941,38.504,2.194,198.405,160.159,0.017,3.389,374.381
176,176,176,penne cooked with spices,239.8,2.593,0.358,0.28,0.866,42.552,4.454,11.557,4.014,0.0,0.033,4.103,0.0,0.146,0.024,0.0,0.105,2.117,0.74,0.221,0.303,0.0,0.869,0.006,5.67,0.217,1.815,36.967,1.461,77.68,268.765,0.01,2.088,1004.385
177,177,177,angel hair cooked diced,221.1,1.861,0.326,0.672,0.871,45.621,1.157,5.459,8.579,0.0,0.003,11.834,0.003,0.146,0.036,0.0,0.068,1.323,0.663,0.082,0.382,0.0,0.749,0.001,12.634,0.218,1.047,21.612,2.221,162.84,140.648,0.007,2.547,920.202
178,178,178,farfalle cooked instant,237.9,0.691,0.118,0.209,0.341,43.139,2.063,14.791,4.071,0.0,0.003,1.0,0.001,0.216,0.031,0.0,0.037,1.072,0.727,0.174,0.0,0.0,0.64,0.005,15.093,0.075,2.476,71.48,4.632,128.22,315.13,0.027,1.087,1357.349
