,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
89,89,89,wine champagne dried,17.1,0.241,0.15,0.031,0.035,3.6,3.6,0.141,0.03,2.127,0.016,100.0,0.0,0.008,0.002,0.07,0.032,0.079,0.015,0.009,6.919,0.008,0.094,0.003,93.785,0.028,0.218,17.511,0.195,5.688,67.674,0.001,0.089,322.62
90,90,90,beer stout roasted,208.9,0.622,0.51,0.072,0.022,50.0,34.05,0.814,0.533,3.48,0.033,83.796,0.004,0.023,0.002,0.075,0.028,0.051,0.05,0.064,0.211,0.006,0.013,0.001,5.224,0.014,0.77,7.751,0.014,20.474,164.233,0.001,0.024,0.0
91,91,91,beer light lager serving size large,44.0,0.116,0.063,0.054,0.004,6.09,4.598,4.644,0.106,2.557,0.017,88.652,0.013,0.007,0.009,0.04,0.036,0.102,0.126,0.027,1.685,0.082,0.04,0.003,11.808,0.047,0.04,15.611,0.035,36.09,83.059,0.0,0.023,1195.424
92,92,92,americano unsalted,139.6,1.533,0.77,0.423,0.3,31.208,19.755,0.241,0.067,1.081,0.011,96.85,0.013,0.026,0.0,0.041,0.017,0.047,0.114,0.091,13.785,0.006,0.199,0.0,4.616,0.053,0.089,17.238,0.024,42.739,134.122,0.0,0.153,0.0
93,93,93,kombucha original,20.3,0.53,0.222,0.027,0.095,3.403,2.471,0.485,0.014,0.551,0.006,91.22,0.002,0.015,0.002,0.052,0.027,0.188,0.071,0.008,8.096,0.005,0.1,0.005,48.028,0.015,0.115,6.656,0.011,84.325,52.613,0.0,0.022,672.918
94,94,94,water kefir choice,116.0,1.759,0.836,0.478,0.339,24.697,19.659,0.356,0.206,1.477,0.007,79.534,0.006,0.004,0.005,0.014,0.004,0.128,0.078,0.021,24.675,0.002,0.038,0.01,3.786,0.011,0.376,4.675,0.026,22.452,28.312,0.001,0.079,0.0
95,95,95,green tea brewed,36.9,1.826,0.792,0.606,0.184,2.674,1.861,2.446,0.096,1.702,0.009,84.774,0.009,0.023,0.003,0.066,0.03,0.118,0.003,0.003,2.616,0.004,0.255,0.034,17.532,0.006,0.051,6.825,0.043,37.237,31.278,0.001,0.011,824.947
96,96,96,hot apple cider standard,21.4,0.482,0.293,0.181,0.045,3.637,2.997,0.621,0.134,0.712,0.006,81.814,0.025,0.024,0.007,0.042,0.074,0.268,0.083,0.085,1.363,0.006,0.217,0.012,7.501,0.015,0.094,16.661,0.031,17.331,59.164,0.004,0.063,0.0
97,97,97,pumpkin spice latte,46.9,0.44,0.182,0.095,0.035,9.869,8.971,0.872,0.012,3.83,0.013,73.35,0.001,0.066,0.004,0.314,0.037,0.113,0.368,0.021,1.121,0.007,0.128,0.006,6.443,0.008,0.017,3.088,0.075,78.52,33.25,0.0,0.007,0.0
98,98,98,matcha powder ready to eat,46.4,2.431,1.157,0.603,0.119,5.391,4.097,0.75,0.024,0.037,0.004,97.296,0.021,0.054,0.006,0.02,0.018,0.039,0.159,0.025,0.9,0.002,0.058,0.009,29.864,0.055,0.097,2.328,0.034,26.055,59.685,0.001,0.402,0.0
99,99,99,kombucha original dried,24.3,0.691,0.307,0.167,0.122,4.305,3.354,0.225,0.041,1.555,0.014,83.265,0.023,0.009,0.002,0.009,0.016,0.158,0.005,0.02,0.263,0.015,0.12,0.015,19.62,0.014,0.746,8.931,0.013,7.584,59.327,0.001,0.063,0.0
100,100,100,lime juice fresh light,111.9,1.021,0.436,0.378,0.076,25.478,24.382,0.2,0.054,6.397,0.017,95.183,0.006,0.01,0.001,0.077,0.022,0.102,0.034,0.003,0.319,0.155,0.058,0.001,16.181,0.06,0.039,16.827,0.042,54.406,85.962,0.002,0.024,0.0
101,101,101,frappuccino mocha artisan,74.5,0.868,0.187,0.191,0.171,15.873,12.429,0.801,0.021,1.859,0.011,85.09,0.012,0.096,0.002,0.085,0.014,1.607,0.041,0.03,0.876,0.009,0.051,0.009,5.543,0.011,0.068,4.441,0.07,23.96,99.493,0.0,0.029,0.0
102,102,102,pumpkin spice latte ready to eat,52.9,1.594,1.105,0.081,0.287,7.681,5.277,1.968,0.076,1.469,0.04,87.038,0.001,0.029,0.006,0.048,0.071,0.053,0.004,0.043,1.559,0.061,0.173,0.001,58.218,0.017,0.242,4.216,0.018,13.854,21.188,0.0,0.291,85.32
103,103,103,wine port fortified with garlic,38.6,0.252,0.119,0.103,0.03,7.876,4.796,1.211,0.172,3.641,0.019,81.064,0.012,0.023,0.046,0.054,0.033,0.05,0.005,0.005,4.897,0.007,0.13,0.003,8.122,0.004,0.269,4.562,0.067,12.324,87.751,0.004,0.03,195.227
104,104,104,sports drink powerade with herbs,90.9,3.444,2.287,0.954,0.193,14.713,8.386,0.251,0.092,3.666,0.016,91.732,0.001,0.006,0.066,0.049,0.034,0.342,0.037,0.004,0.884,0.022,0.054,0.007,27.681,0.007,0.434,17.697,0.427,11.593,67.989,0.001,0.177,0.0
105,105,105,tomato juice low sodium diced,17.6,0.908,0.48,0.12,0.234,1.814,1.341,0.534,0.05,0.362,0.008,92.243,0.022,0.011,0.001,0.381,0.023,0.006,0.107,0.035,1.796,0.001,0.056,0.008,9.262,0.005,0.033,1.882,0.022,20.109,50.463,0.005,0.015,127.895
106,106,106,pineapple juice fresh cooked,17.6,0.508,0.153,0.147,0.022,2.88,2.333,0.373,0.169,1.052,0.009,100.0,0.014,0.008,0.01,0.219,0.034,0.121,0.007,0.07,1.942,0.053,0.021,0.001,9.131,0.005,0.034,2.746,0.215,22.945,28.179,0.001,0.061,0.0
107,107,107,cold brew coffee serving size small,40.0,0.636,0.176,0.181,0.121,8.46,6.379,0.099,0.053,1.936,0.005,98.101,0.004,0.01,0.008,0.019,0.012,0.135,0.016,0.028,2.555,0.001,0.189,0.0,11.773,0.002,0.081,5.704,0.159,23.957,77.779,0.001,0.017,0.0
108,108,108,cranberry juice unsweetened natural,24.0,0.174,0.09,0.06,0.006,4.605,3.32,1.012,0.132,1.682,0.013,96.536,0.002,0.031,0.001,0.107,0.024,0.109,0.066,0.051,0.757,0.08,0.029,0.002,94.415,0.011,0.074,11.096,0.072,20.825,29.865,0.001,0.04,320.133
109,109,109,hot apple cider enriched,24.8,0.409,0.144,0.112,0.073,3.39,2.19,1.88,0.19,1.279,0.02,81.488,0.002,0.051,0.007,0.068,0.064,0.087,0.056,0.014,0.444,0.006,0.035,0.001,12.332,0.038,0.005,25.163,0.007,58.972,82.71,0.002,0.053,808.168
110,110,110,celery juice,68.8,5.761,2.811,1.314,1.458,2.112,1.654,2.129,0.448,0.615,0.056,92.004,0.0,0.003,0.015,0.03,0.137,0.228,0.151,0.064,10.227,0.121,0.084,0.001,10.623,0.096,0.035,11.316,0.034,16.829,88.385,0.001,0.175,421.974
111,111,111,pomegranate juice traditional,77.8,0.991,0.577,0.25,0.139,16.744,13.914,0.484,0.057,1.795,0.021,99.769,0.001,0.012,0.002,0.012,0.012,0.005,0.01,0.033,6.592,0.004,0.074,0.006,12.546,0.039,0.135,5.284,0.074,8.872,55.366,0.001,0.103,0.0
112,112,112,sports drink gatorade with garlic,36.3,1.321,0.573,0.46,0.218,5.873,3.665,0.23,0.14,0.299,0.012,94.606,0.005,0.025,0.002,0.017,0.119,0.057,0.092,0.014,1.085,0.004,0.078,0.002,101.033,0.028,0.063,12.864,0.116,9.273,114.617,0.002,0.117,0.0
113,113,113,beer ipa smoked,16.2,0.37,0.133,0.099,0.011,2.525,2.336,0.684,0.296,20.108,0.048,81.206,0.012,0.029,0.001,0.079,0.02,0.035,0.181,0.006,4.396,0.004,0.165,0.018,15.156,0.002,0.235,47.97,0.167,20.287,84.322,0.008,0.16,871.635
114,114,114,coconut water natural light,27.4,0.384,0.257,0.076,0.035,5.262,4.141,0.724,0.104,9.366,0.006,86.155,0.017,0.011,0.002,0.067,0.117,0.376,0.036,0.01,2.097,0.013,0.085,0.002,4.076,0.029,0.253,5.954,0.011,16.293,79.119,0.0,0.045,0.0
115,115,115,hibiscus tea,79.4,0.319,0.215,0.113,0.026,18.133,18.133,0.988,0.248,2.792,0.054,94.62,0.063,0.052,0.003,0.017,0.022,0.148,0.031,0.027,3.669,0.0,0.074,0.003,2.877,0.005,0.124,10.845,0.042,17.076,83.202,0.003,0.07,0.0
116,116,116,protein shake vanilla,23.8,0.171,0.064,0.044,0.017,5.335,5.335,0.24,0.089,1.457,0.019,73.024,0.002,0.009,0.001,0.073,0.13,0.035,0.061,0.012,12.55,0.0,0.226,0.004,9.621,0.013,1.033,2.368,0.057,27.383,42.227,0.001,0.107,794.776
117,117,117,coffee black brewed,69.2,0.817,0.27,0.123,0.09,14.595,10.596,0.857,0.062,1.59,0.03,91.532,0.0,0.031,0.0,0.13,0.008,0.128,0.025,0.014,5.959,0.008,0.17,0.003,4.251,0.021,0.086,2.257,0.089,83.079,64.925,0.0,0.19,0.0
118,118,118,celery juice select,10.0,0.08,0.049,0.01,0.018,1.361,1.075,0.958,0.019,0.85,0.003,91.194,0.015,0.011,0.007,0.054,0.017,0.138,0.059,0.165,0.096,0.009,0.175,0.002,11.559,0.023,0.027,6.823,0.233,7.89,42.554,0.001,0.026,1037.072
119,119,119,gin botanical grilled,118.1,2.388,1.414,0.143,0.363,20.749,9.337,3.396,0.067,0.579,0.007,91.81,0.0,0.027,0.001,0.021,0.035,0.085,0.04,0.011,3.48,0.038,0.144,0.001,24.771,0.003,0.042,3.723,0.197,3.235,110.094,0.001,0.019,0.0
120,120,120,topo chico,50.8,0.055,0.045,0.018,0.007,11.962,10.239,0.613,0.286,13.991,0.017,90.65,0.013,0.041,0.009,0.111,0.014,0.319,0.053,0.009,2.071,0.015,0.088,0.004,39.127,0.003,0.141,2.53,0.055,17.69,65.479,0.003,0.062,0.0
121,121,121,water kefir homestyle,24.9,0.531,0.222,0.065,0.097,4.75,3.382,0.268,0.021,1.265,0.04,81.376,0.046,0.035,0.012,0.022,0.031,1.035,0.06,0.013,2.213,0.018,0.442,0.029,26.009,0.039,1.168,3.108,0.094,19.113,46.969,0.0,0.039,495.531
122,122,122,oolong tea brewed,27.3,1.365,0.622,0.411,0.16,3.435,3.435,0.315,0.036,3.915,0.023,90.607,0.0,0.056,0.002,0.009,0.015,0.037,0.033,0.014,1.734,0.027,0.125,0.0,31.519,0.004,0.087,15.842,0.027,61.266,34.761,0.003,0.1,0.0
123,123,123,tomato juice low sodium enriched,53.8,0.535,0.367,0.103,0.04,11.848,10.308,0.402,0.1,4.877,0.032,83.066,0.007,0.013,0.002,0.041,0.03,0.137,0.091,0.022,4.591,0.001,0.168,0.0,19.467,0.025,0.153,10.268,0.005,23.127,126.663,0.0,0.029,0.0
124,124,124,cider pear hard,15.8,0.626,0.414,0.09,0.05,2.395,1.43,0.155,0.058,13.594,0.007,87.698,0.013,0.014,0.001,0.023,0.027,0.031,0.078,0.012,0.452,0.011,1.046,0.002,39.991,0.028,0.233,13.726,0.212,22.998,181.631,0.0,0.259,2.992
125,125,125,energy drink monster,47.8,0.614,0.308,0.254,0.134,10.323,5.564,0.236,0.193,0.304,0.008,87.141,0.001,0.004,0.008,0.025,0.007,0.092,0.068,0.013,0.858,0.005,0.613,0.0,2.993,0.012,0.177,13.985,0.116,9.117,103.577,0.001,0.963,0.0
126,126,126,energy drink monster seasoned,22.9,0.1,0.054,0.012,0.004,5.311,4.982,0.178,0.074,0.75,0.004,84.387,0.016,0.01,0.002,0.019,0.088,0.104,0.062,0.022,7.743,0.005,0.243,0.001,12.601,0.06,0.037,1.221,0.047,38.333,76.928,0.001,0.014,0.0
127,127,127,brandy cognac grilled,86.4,1.183,0.55,0.376,0.114,15.096,13.224,3.832,0.279,0.844,0.03,93.71,0.015,0.012,0.003,0.078,0.008,0.132,0.093,0.187,0.898,0.026,0.051,0.003,12.283,0.023,0.06,2.198,0.029,11.657,98.595,0.001,0.047,0.0
128,128,128,white tea,166.4,0.203,0.161,0.041,0.064,40.171,29.526,0.96,0.013,3.217,0.011,95.387,0.016,0.008,0.005,0.014,0.021,0.066,0.024,0.016,0.182,0.032,0.04,0.007,14.117,0.011,0.118,12.252,0.018,9.316,69.912,0.003,0.09,0.0
129,129,129,guava juice premium,46.0,0.561,0.259,0.157,0.091,9.564,7.144,0.662,0.144,3.938,0.022,92.643,0.032,0.015,0.005,0.261,0.026,0.097,0.107,0.01,1.6,0.025,0.067,0.004,36.541,0.01,0.186,26.737,0.075,14.248,44.902,0.009,0.032,0.0
130,130,130,energy drink red bull,7.7,0.376,0.223,0.069,0.088,0.755,0.589,0.332,0.048,2.81,0.01,81.913,0.007,0.32,0.001,0.192,0.018,0.229,0.052,0.02,47.167,0.035,0.208,0.018,29.644,0.015,0.078,12.25,0.086,10.769,109.659,0.001,0.057,12835.782
131,131,131,apple cider vinegar diluted,33.8,0.066,0.038,0.015,0.002,8.233,6.051,0.079,0.097,1.768,0.024,100.0,0.008,0.012,0.002,0.064,0.017,0.157,0.108,0.136,12.655,0.008,0.174,0.002,12.361,0.04,0.083,9.032,0.024,24.652,47.897,0.001,0.065,0.0
132,132,132,caramel macchiato extra,12.6,0.524,0.333,0.151,0.085,1.683,1.195,0.294,0.15,8.848,0.039,78.2,0.014,0.006,0.001,0.044,0.011,0.151,0.034,0.046,11.325,0.009,0.138,0.011,15.957,0.008,0.178,3.283,0.059,15.053,55.6,0.001,0.089,1917.187
133,133,133,grapefruit juice fresh homestyle,27.5,0.443,0.305,0.164,0.031,5.493,5.119,0.377,0.166,1.299,0.01,74.083,0.077,0.008,0.001,0.044,0.046,0.099,0.202,0.039,3.699,0.004,0.031,0.0,2.601,0.125,0.231,5.135,0.055,8.932,143.188,0.003,0.01,0.0
134,134,134,coffee with cream,16.6,0.252,0.08,0.066,0.06,3.255,2.597,0.321,0.135,1.321,0.01,89.797,0.0,0.01,0.003,0.274,0.011,0.582,0.093,0.012,3.385,0.003,0.043,0.0,53.794,0.015,1.069,5.312,0.087,11.071,132.637,0.001,0.16,1384.79
135,135,135,wheatgrass shot,157.9,1.255,0.567,0.114,0.159,32.545,32.545,4.108,0.238,0.778,0.018,97.208,0.001,0.004,0.018,0.017,0.017,0.098,0.004,0.013,8.942,0.018,0.071,0.001,3.939,0.018,0.203,4.216,0.156,16.191,137.243,0.001,0.144,0.0
136,136,136,brandy cognac natural,146.7,2.381,1.355,0.667,0.198,30.903,27.133,0.422,0.032,15.106,0.007,85.226,0.005,0.017,0.0,0.032,0.012,0.174,0.079,0.046,2.539,0.034,1.48,0.002,14.462,0.054,0.138,34.717,0.133,26.45,32.324,0.002,0.038,0.0
137,137,137,wine white chardonnay,19.8,0.471,0.272,0.118,0.069,3.345,2.204,0.557,0.145,1.247,0.028,86.453,0.0,0.045,0.002,0.056,0.025,0.054,0.075,0.032,7.637,0.131,0.158,0.005,15.86,0.005,0.229,3.883,0.082,33.262,116.317,0.001,0.044,827.01
138,138,138,beer light lager herbed,10.7,0.102,0.03,0.0,0.007,2.245,2.245,0.201,0.308,2.668,0.012,86.087,0.041,0.017,0.013,0.025,0.047,0.056,0.101,0.003,10.058,0.004,0.101,0.003,6.286,0.016,0.015,12.265,0.148,37.972,117.215,0.001,0.017,1319.708
139,139,139,vegetable juice v8 serving size small,21.5,0.756,0.415,0.137,0.078,3.249,2.84,0.419,0.444,1.571,0.052,91.884,0.024,0.014,0.0,0.056,0.148,0.052,0.06,0.013,0.761,0.002,0.076,0.002,10.855,0.013,0.138,8.779,0.087,20.522,22.445,0.001,0.027,0.0
140,140,140,beer stout ready to eat,12.2,0.084,0.046,0.027,0.008,2.773,1.827,0.077,0.042,4.076,0.11,84.688,0.001,0.011,0.022,0.024,0.032,0.16,0.023,0.015,4.811,0.011,0.136,0.0,9.155,0.045,0.02,4.044,0.077,10.897,54.306,0.002,0.065,95.115
141,141,141,grape juice concord,17.5,0.95,0.359,0.46,0.045,1.644,1.434,0.582,0.055,1.025,0.013,80.063,0.004,0.004,0.01,0.024,0.034,0.213,0.007,0.012,1.3,0.005,0.159,0.003,6.918,0.019,0.093,6.059,0.163,12.893,36.801,0.012,0.019,200.539
142,142,142,black tea brewed traditional,33.7,2.64,1.164,0.826,0.797,2.186,2.042,0.297,0.227,0.379,0.015,84.306,0.01,0.017,0.008,0.085,0.031,0.035,0.103,0.005,2.887,0.015,0.011,0.003,11.24,0.038,0.136,27.891,0.059,12.937,185.656,0.003,0.053,0.0
143,143,143,lemon juice fresh variety 2,12.6,0.859,0.408,0.188,0.171,0.623,0.559,0.601,0.138,1.26,0.025,89.801,0.0,0.052,0.003,0.045,0.023,0.263,0.131,0.017,1.525,0.003,0.122,0.001,23.708,0.013,0.576,5.128,0.037,19.975,38.515,0.002,0.021,1676.241
144,144,144,green tea brewed chopped,42.8,0.424,0.173,0.078,0.134,9.389,6.234,0.347,0.116,0.922,0.066,93.441,0.002,0.007,0.005,0.017,0.037,0.088,0.045,0.025,0.096,0.006,0.136,0.001,34.777,0.017,0.063,11.299,0.023,6.053,114.746,0.001,0.208,0.0
145,145,145,guava juice serving size large,48.1,2.291,1.455,0.717,0.234,6.776,5.854,0.089,0.335,2.608,0.007,94.175,0.013,0.102,0.013,0.049,0.016,0.014,0.035,0.049,1.165,0.01,0.194,0.002,18.522,0.015,0.288,1.517,0.051,27.099,108.069,0.001,0.044,0.0
146,146,146,apple juice unsweetened regular,52.0,0.649,0.222,0.2,0.147,11.002,7.921,0.55,0.059,6.518,0.016,96.479,0.027,0.024,0.001,0.049,0.025,0.164,0.038,0.026,11.565,0.006,0.007,0.004,25.386,0.045,0.06,8.043,0.049,22.013,47.629,0.003,0.034,0.0
147,147,147,grape juice purple,34.5,0.567,0.264,0.15,0.045,6.546,3.712,0.8,0.098,2.58,0.015,91.378,0.001,0.166,0.018,0.28,0.033,0.043,0.03,0.028,10.127,0.024,0.116,0.002,18.989,0.011,0.27,1.454,0.045,57.314,151.592,0.0,0.039,485.946
148,148,148,hibiscus tea serving size small,57.5,0.63,0.24,0.174,0.097,7.363,5.64,5.607,0.112,4.997,0.037,85.095,0.006,0.003,0.001,0.052,0.019,0.077,0.083,0.013,7.139,0.011,0.307,0.047,6.994,0.033,0.168,22.421,0.012,22.691,66.086,0.001,0.029,1278.148
149,149,149,beet juice instant,18.3,0.157,0.074,0.028,0.017,3.857,3.278,0.369,0.009,3.633,0.012,94.275,0.003,0.05,0.008,0.026,0.031,0.169,0.03,0.031,2.939,0.027,0.618,0.001,1.456,0.003,0.113,10.811,0.022,6.345,101.665,0.0,0.079,0.0
150,150,150,cold brew coffee instant,23.1,0.301,0.219,0.124,0.039,3.786,3.207,1.318,0.061,0.569,0.013,76.795,0.025,0.15,0.004,0.013,0.017,0.067,0.058,0.009,0.336,0.027,0.115,0.028,2.915,0.022,0.086,8.31,0.027,16.112,56.674,0.001,0.016,149.403
151,151,151,ensure original original,25.8,0.087,0.025,0.014,0.007,6.053,5.157,0.204,0.117,1.284,0.015,80.465,0.002,0.003,0.002,0.339,0.014,0.112,0.01,0.101,4.944,0.001,0.016,0.001,19.687,0.008,0.047,7.472,0.03,16.088,97.592,0.003,0.052,0.0
152,152,152,beer pale ale serving size small,38.2,0.574,0.185,0.156,0.135,7.739,7.329,0.514,0.084,6.879,0.024,88.626,0.003,0.107,0.014,0.567,0.015,0.05,0.653,0.006,0.918,0.003,0.117,0.006,53.775,0.009,0.062,10.812,0.035,28.372,43.339,0.0,0.013,0.0
153,153,153,beer stout dried,20.7,0.688,0.257,0.078,0.116,3.119,2.976,0.509,0.963,0.38,0.01,79.013,0.001,0.038,0.007,0.029,0.367,0.134,0.123,0.045,2.023,0.009,1.1,0.003,16.401,0.001,0.083,3.987,0.131,13.278,136.561,0.001,0.222,328.796
154,154,154,coconut water natural shredded,17.3,0.208,0.082,0.075,0.017,3.245,2.174,0.619,0.081,0.88,0.015,87.54,0.006,0.034,0.001,0.072,0.038,0.038,0.026,0.016,0.567,0.004,0.097,0.003,5.11,0.004,0.17,14.421,0.13,5.181,78.604,0.0,0.012,122.474
155,155,155,ginger tea natural,65.1,0.347,0.199,0.116,0.034,14.917,9.726,0.581,0.118,4.04,0.012,78.862,0.006,0.041,0.003,0.042,0.006,0.143,0.308,0.034,4.596,0.007,0.536,0.009,7.792,0.035,0.027,50.719,0.012,113.002,57.278,0.001,0.022,0.0
156,156,156,whiskey bourbon seasoned,47.0,1.806,1.465,0.719,0.242,7.458,6.287,0.223,0.082,5.298,0.026,81.38,0.008,0.026,0.002,0.053,0.056,0.061,0.176,0.005,4.967,0.104,0.183,0.004,6.667,0.012,0.131,25.22,0.62,25.536,97.232,0.005,0.05,0.0
157,157,157,orange juice fresh,49.6,3.008,0.945,0.629,0.445,2.51,1.571,3.117,0.886,13.232,0.019,83.86,0.001,0.005,0.003,0.13,0.044,0.021,0.09,0.01,2.561,0.003,0.234,0.009,5.743,0.015,0.011,4.97,0.298,2.549,68.347,0.002,0.025,994.344
158,158,158,coconut water natural plain,21.0,0.323,0.261,0.015,0.033,4.099,4.099,0.423,0.042,1.694,0.008,95.872,0.012,0.03,0.005,0.033,0.036,0.067,0.115,0.029,0.556,0.001,0.123,0.005,8.877,0.028,0.111,3.413,0.024,5.185,87.776,0.003,0.143,0.0
159,159,159,apple juice unsweetened original,20.9,0.221,0.151,0.05,0.044,4.142,2.469,0.595,0.823,3.685,0.013,90.889,0.009,0.023,0.005,0.369,0.014,0.051,0.145,0.011,0.136,0.096,0.245,0.001,20.73,0.093,0.188,10.339,0.037,19.999,139.518,0.001,0.14,433.703
160,160,160,coffee black brewed original,19.8,0.254,0.101,0.065,0.038,2.932,2.369,1.441,0.305,1.209,0.009,98.346,0.002,0.063,0.001,0.009,0.007,0.109,0.023,0.02,8.25,0.002,0.446,0.001,6.147,0.009,0.477,0.987,0.037,20.374,72.032,0.0,0.156,1930.594
161,161,161,energy drink monster smoked,41.9,0.338,0.164,0.01,0.02,7.956,7.121,1.769,0.121,2.987,0.032,78.823,0.027,0.012,0.0,0.022,0.011,0.011,0.043,0.009,16.567,0.005,0.03,0.001,35.291,0.012,0.014,11.036,0.118,9.14,97.852,0.0,0.049,523.992
162,162,162,topo chico with herbs,36.1,0.482,0.314,0.094,0.118,4.699,3.162,3.239,0.813,5.225,0.031,85.308,0.004,0.008,0.001,0.023,0.027,0.384,0.018,0.022,1.813,0.027,0.092,0.0,12.866,0.025,0.123,5.721,0.049,24.301,38.995,0.0,0.058,1307.792
163,163,163,smoothie berry blend,47.1,1.055,0.544,0.444,0.078,8.786,6.66,0.625,0.657,2.553,0.013,88.849,0.002,0.01,0.002,0.102,0.052,0.362,0.136,0.008,0.335,0.023,0.087,0.002,33.556,0.009,0.028,14.628,0.103,21.557,77.722,0.0,0.032,0.0
164,164,164,green tea brewed premium,12.9,0.499,0.09,0.182,0.081,1.769,1.41,0.344,0.12,3.514,0.022,89.235,0.0,0.036,0.014,0.019,0.014,0.094,0.067,0.036,0.792,0.018,0.164,0.006,28.751,0.025,0.151,109.215,0.018,21.485,295.399,0.001,0.134,361.867
165,165,165,beer ipa variety 2,219.9,0.203,0.043,0.056,0.01,50.0,49.75,4.506,0.22,0.354,0.015,100.0,0.005,0.016,0.001,0.016,0.047,0.021,0.026,0.021,1.523,0.105,0.296,0.0,4.808,0.029,0.124,44.406,0.024,24.917,199.264,0.001,0.042,0.0
166,166,166,aloe vera drink,35.3,1.351,0.715,0.311,0.28,5.611,4.219,0.162,0.179,6.578,0.008,92.91,0.002,0.088,0.007,0.022,0.015,0.117,0.057,0.027,3.786,0.009,0.047,0.002,14.282,0.049,0.088,8.072,0.03,8.211,80.023,0.003,0.135,0.0
167,167,167,aloe vera drink artisan,23.1,0.764,0.607,0.159,0.126,3.939,3.939,0.108,0.131,0.368,0.016,73.674,0.045,0.033,0.004,0.031,0.012,1.272,0.147,0.278,1.551,0.014,0.263,0.001,6.925,0.022,0.067,1.093,0.018,13.459,72.108,0.0,0.096,0.0
168,168,168,cranberry juice cocktail,13.8,0.355,0.108,0.086,0.054,2.434,2.03,0.227,0.235,6.136,0.036,78.068,0.002,0.001,0.003,0.019,0.017,0.17,0.011,0.008,23.736,0.003,0.061,0.008,85.659,0.017,0.06,30.439,0.025,1.89,61.459,0.001,0.259,3545.849
169,169,169,white tea instant,19.4,0.153,0.124,0.017,0.019,3.921,2.976,0.575,0.089,4.323,0.002,98.332,0.004,0.019,0.011,0.008,0.13,0.074,0.036,0.02,0.643,0.005,0.131,0.003,2.445,0.162,0.219,6.691,0.088,39.235,512.085,0.001,0.026,0.0
170,170,170,pineapple juice fresh ready to eat,9.3,0.169,0.069,0.018,0.007,1.241,0.753,0.694,0.101,7.47,0.028,92.433,0.002,0.006,0.027,0.018,0.189,0.028,0.039,0.012,2.108,0.004,0.031,0.001,34.055,0.025,0.157,2.475,0.048,11.536,31.689,0.001,0.034,1863.054
171,171,171,wine red cabernet fortified,77.9,0.512,0.196,0.145,0.118,17.415,13.41,0.919,0.047,0.976,0.011,74.246,0.004,0.029,0.032,0.022,0.009,0.119,0.072,0.197,4.266,0.066,0.318,0.004,14.173,0.063,0.084,14.78,0.015,10.638,123.827,0.001,0.028,0.0
172,172,172,citrus blend juice,62.0,0.495,0.415,0.09,0.052,10.26,9.07,4.128,0.149,2.259,0.043,84.836,0.086,0.006,0.007,0.674,0.009,0.052,0.044,0.107,1.144,0.01,0.067,0.001,12.099,0.014,0.118,24.711,0.076,16.791,63.16,0.001,0.035,253.418
173,173,173,beet juice shredded,72.1,0.145,0.055,0.06,0.046,16.56,7.899,1.133,1.378,3.559,0.009,94.454,0.007,0.013,0.015,0.18,0.044,0.049,0.064,0.019,3.14,0.044,0.068,0.002,20.134,0.027,0.09,5.187,0.12,28.309,59.214,0.001,0.035,0.0
174,174,174,white tea with salt,28.5,0.33,0.115,0.066,0.05,5.204,5.204,1.191,0.213,0.529,0.016,98.439,0.002,0.008,0.001,0.024,0.02,0.038,0.007,0.012,3.996,0.011,0.059,0.001,25.797,0.053,0.239,25.386,0.081,13.395,48.453,0.0,0.109,151.009
175,175,175,orange juice fresh sliced,34.4,1.937,0.98,0.579,0.391,3.802,2.783,0.447,0.112,5.772,0.019,94.858,0.003,0.004,0.006,0.01,0.097,0.218,0.177,0.035,1.3,0.026,0.145,0.007,20.776,0.012,0.107,21.031,0.013,27.722,88.546,0.002,0.011,0.0
176,176,176,cold brew coffee boiled,34.0,1.872,1.131,0.578,0.346,4.0,2.808,0.288,0.147,2.615,0.008,90.575,0.007,0.004,0.0,0.07,0.017,0.029,0.033,0.037,5.841,0.056,0.061,0.002,8.923,0.003,0.081,10.262,0.085,24.966,36.675,0.003,0.036,0.0
177,177,177,tomato juice low sodium raw,52.1,0.77,0.398,0.062,0.159,4.15,2.025,7.13,0.107,1.166,0.003,100.0,0.039,0.022,0.001,0.035,0.034,0.094,0.025,0.009,5.869,0.019,0.095,0.001,41.257,0.009,0.091,27.94,0.049,54.907,93.215,0.001,0.091,2243.542
178,178,178,cappuccino smoked,26.2,1.164,0.589,0.402,0.257,3.578,3.088,0.348,0.03,3.582,0.014,100.0,0.013,0.016,0.007,0.035,0.029,0.14,0.076,0.022,0.281,0.005,0.043,0.016,3.208,0.067,0.704,3.231,0.009,125.387,78.643,0.001,0.024,0.0
